date,expiry,T,S,strike,cp,price,iv,log(K/S)
2026-04-30,260918,0.3863013698630137,7209.009765625,4350.0,P,13.4,0.42405212972119116,-0.5051557549644324
2026-04-30,260918,0.3863013698630137,7209.009765625,4400.0,P,14.17,0.41959397365815776,-0.4937270591408098
2026-04-30,260918,0.3863013698630137,7209.009765625,4450.0,P,15.6,0.4179769797931295,-0.48242750388687633
2026-04-30,260918,0.3863013698630137,7209.009765625,4500.0,P,15.29,0.4083512807126771,-0.47125420328875123
2026-04-30,260918,0.3863013698630137,7209.009765625,4550.0,P,15.74,0.4021684910315954,-0.46020436710216617
2026-04-30,260918,0.3863013698630137,7209.009765625,4650.0,P,18.4,0.39665358633785114,-0.43846438046576025
2026-04-30,260918,0.3863013698630137,7209.009765625,4700.0,P,18.32,0.38823382102892234,-0.42776909134901225
2026-04-30,260918,0.3863013698630137,7209.009765625,4750.0,P,19.0,0.3826777772608263,-0.41718698201847537
2026-04-30,260918,0.3863013698630137,7209.009765625,4800.0,P,19.43,0.37618678018758606,-0.4067156821511799
2026-04-30,260918,0.3863013698630137,7209.009765625,4850.0,P,20.51,0.3718894078994523,-0.39635289511563343
2026-04-30,260918,0.3863013698630137,7209.009765625,4950.0,P,21.6,0.35951087020673467,-0.37594402348442635
2026-04-30,260918,0.3863013698630137,7209.009765625,5000.0,P,22.66,0.3548494487749281,-0.36589368763092484
2026-04-30,260918,0.3863013698630137,7209.009765625,5100.0,P,24.6,0.34464990692861236,-0.3460910603347451
2026-04-30,260918,0.3863013698630137,7209.009765625,5200.0,P,26.7,0.33449076388699395,-0.3266729744776436
2026-04-30,260918,0.3863013698630137,7209.009765625,5300.0,P,30.7,0.3283668859463364,-0.3076247795069491
2026-04-30,260918,0.3863013698630137,7209.009765625,5350.0,P,31.0,0.3211452840398119,-0.29823503915711
2026-04-30,260918,0.3863013698630137,7209.009765625,5400.0,P,32.1,0.3156829418239998,-0.28893264649479655
2026-04-30,260918,0.3863013698630137,7209.009765625,5450.0,P,33.8,0.31138359677474947,-0.2797159913898725
2026-04-30,260918,0.3863013698630137,7209.009765625,5500.0,P,36.51,0.3088909787080337,-0.2705835078265999
2026-04-30,260918,0.3863013698630137,7209.009765625,5550.0,P,37.18,0.3022482860591179,-0.26153367230668206
2026-04-30,260918,0.3863013698630137,7209.009765625,5600.0,P,41.07,0.301394803186163,-0.2525650023239216
2026-04-30,260918,0.3863013698630137,7209.009765625,5750.0,P,46.2,0.285888262318104,-0.22613174525576618
2026-04-30,260918,0.3863013698630137,7209.009765625,5800.0,P,48.41,0.2812458550780732,-0.21747368251265153
2026-04-30,260918,0.3863013698630137,7209.009765625,5850.0,P,54.13,0.2814727387711209,-0.20888993882126
2026-04-30,260918,0.3863013698630137,7209.009765625,5900.0,P,53.91,0.272981006494025,-0.20037924915335145
2026-04-30,260918,0.3863013698630137,7209.009765625,6000.0,C,1339.3,0.2471799173328496,-0.18357213083697024
2026-04-30,260918,0.3863013698630137,7209.009765625,6000.0,P,59.6,0.2641341194010482,-0.18357213083697024
2026-04-30,260918,0.3863013698630137,7209.009765625,6100.0,P,70.11,0.2601295403309669,-0.1670428288857597
2026-04-30,260918,0.3863013698630137,7209.009765625,6200.0,P,75.14,0.2486928666270635,-0.15078230801397938
2026-04-30,260918,0.3863013698630137,7209.009765625,6250.0,P,80.05,0.24525094357049376,-0.14275013631671507
2026-04-30,260918,0.3863013698630137,7209.009765625,6300.0,P,83.6,0.24014826148234297,-0.13478196666753814
2026-04-30,260918,0.3863013698630137,7209.009765625,6350.0,P,88.01,0.23567107556629951,-0.12687678716042494
2026-04-30,260918,0.3863013698630137,7209.009765625,6400.0,P,95.48,0.23374598958704876,-0.119033609699399
2026-04-30,260918,0.3863013698630137,7209.009765625,6450.0,P,99.5,0.22833218502016497,-0.11125146925734411
2026-04-30,260918,0.3863013698630137,7209.009765625,6500.0,C,893.87,0.21500079058839644,-0.10352942316343375
